Date,Visits,Orders,va_closer_id,Marketing Channel,Units,BasePrice,Revenue,DiscountTotal
2020-02-24,2,0,16,Paid Social,0,0,0,0
2020-02-24,304,2,17,Email Commerce,8,341,985.72,477.4
2020-02-24,13092,42,2,Organic Search,146,6475,18830.37,4741
2020-02-24,1124,1,3,Display,4,139,589.36,0
2020-02-24,69,2,4,Email,6,356,655.12,329
2020-02-24,517,17,5,Affiliate,60,3030,9542.27,1540.2
2020-02-24,4656,23,6,Direct,79,4059,10165.97,3748.15
2020-02-24,735,11,7,Session Refresh,36,1834,4644.52,1932.6
2020-02-24,824,5,9,Referring Domain,17,632,1984.32,429.25
2020-02-25,505,1,1,Paid Search,4,203,699.31,162.4
2020-02-25,14,0,16,Paid Social,0,0,0,0
2020-02-25,358,2,17,Email Commerce,8,374,1060.88,523.6
2020-02-25,17302,56,2,Organic Search,199,9075,27960.18,6761
2020-02-25,1452,2,3,Display,6,413,1050.57,309.4
2020-02-25,61,1,4,Email,1,94,100.44,0
2020-02-25,1274,31,5,Affiliate,110,5470,17330.53,3387.45
2020-02-25,5599,33,6,Direct,115,4963,13548.13,5197.25
2020-02-25,1010,8,7,Session Refresh,28,1173,3125.48,1156.2
2020-02-25,1222,4,9,Referring Domain,13,701,1822.93,384.5
2020-02-26,548,3,1,Paid Search,10,706,1168.22,587.3
2020-02-26,15,0,16,Paid Social,0,0,0,0
2020-02-26,371,5,17,Email Commerce,20,713,1980.23,998.2
2020-02-26,17787,63,2,Organic Search,213,9188,29374.37,4618.4
2020-02-26,1611,0,3,Display,0,0,0,0
2020-02-26,73,0,4,Email,0,0,0,0
2020-02-26,850,29,5,Affiliate,111,4707,15947.72,2594.3
2020-02-26,6953,45,6,Direct,163,7846,22857.45,7362.85
2020-02-26,1031,7,7,Session Refresh,26,1078,3033.12,1120
2020-02-26,1364,4,9,Referring Domain,16,715,1920.47,619.2
2020-02-27,520,3,1,Paid Search,10,742,1667.39,728.3
2020-02-27,12,0,16,Paid Social,0,0,0,0
2020-02-27,375,4,17,Email Commerce,14,453,1307.99,342
2020-02-27,17197,72,2,Organic Search,249,12661,36227.41,9001.3
2020-02-27,1947,1,3,Display,4,127,466.41,76.2
2020-02-27,72,2,4,Email,8,348,1117.74,385.2
2020-02-27,747,23,5,Affiliate,73,3649,10272.12,2114.5
2020-02-27,6149,36,6,Direct,133,5851,17236.49,5660
2020-02-27,955,16,7,Session Refresh,52,2849,6449.5,2597.1
2020-02-27,1310,7,9,Referring Domain,21,1222,3144.62,1120.6
2020-02-28,855,5,1,Paid Search,13,898,1785.52,701.4
2020-02-28,10,0,16,Paid Social,0,0,0,0
2020-02-28,295,4,17,Email Commerce,15,586,1506.91,757.75
2020-02-28,22312,65,2,Organic Search,245,11143,34956.71,8686.55
2020-02-28,2368,2,3,Display,6,701,1169.45,330.4
2020-02-28,85,0,4,Email,0,0,0,0
2020-02-28,1155,32,5,Affiliate,120,5536,16606.17,3289.9
2020-02-28,8792,34,6,Direct,128,5191,15331.3,5918.05
2020-02-28,1278,5,7,Session Refresh,14,647,1281.88,597.15
2020-02-28,1404,7,9,Referring Domain,28,866,2786.3,916.4
2020-03-01,9933,15,1,Paid Search,57,2239,7935.49,947.75
2020-03-01,8,0,16,Paid Social,0,0,0,0
2020-03-01,64,1,17,Email Commerce,4,221,605.45,309.4
2020-03-01,24240,48,2,Organic Search,155,6528,20369.81,2804.7
2020-03-01,3013,2,3,Display,8,406,1659.25,106.2
2020-03-01,72,0,4,Email,0,0,0,0
2020-03-01,842,31,5,Affiliate,114,5575,17796.33,3124.35
2020-03-01,9230,41,6,Direct,148,7218,22518.91,5417.3
2020-03-01,1357,8,7,Session Refresh,24,1210,2716.38,1054.05
2020-03-01,2555,8,9,Referring Domain,30,1226,3563.26,1258
2020-03-02,13030,32,1,Paid Search,119,5206,18309.46,2596.7
2020-03-02,10,0,16,Paid Social,0,0,0,0
2020-03-02,495,6,17,Email Commerce,20,830,2023.42,1010.1
2020-03-02,30759,109,2,Organic Search,400,18613,57514.79,12905.9
2020-03-02,2641,2,3,Display,6,393,1067.17,151.2
2020-03-02,106,1,4,Email,4,120,451.64,72
2020-03-02,1090,33,5,Affiliate,114,5126,15579.44,2442.15
2020-03-02,12736,62,6,Direct,234,10693,30938.94,10429.1
2020-03-02,1528,19,7,Session Refresh,59,3139,7737.89,2659.3
2020-03-02,3307,11,9,Referring Domain,39,2070,5808.64,1652.45
2020-03-03,15575,28,1,Paid Search,103,4373,15476.33,2068.3
2020-03-03,9,0,16,Paid Social,0,0,0,0
2020-03-03,405,6,17,Email Commerce,18,766,1905.57,667.1
2020-03-03,29705,104,2,Organic Search,379,16624,52504.21,10167.45
2020-03-03,2933,3,3,Display,14,466,2186.97,169.4
2020-03-03,118,0,4,Email,0,0,0,0
2020-03-03,1584,42,5,Affiliate,146,6555,20455.67,2922.1
2020-03-03,12609,49,6,Direct,185,7672,24476.57,6736.2
2020-03-03,1336,11,7,Session Refresh,34,1886,4572.96,1391.7
2020-03-03,3551,5,9,Referring Domain,19,1074,3233.64,470.3
2020-03-04,15736,30,1,Paid Search,106,5304,15469.86,4755.4
2020-03-04,7,0,16,Paid Social,0,0,0,0
2020-03-04,392,11,17,Email Commerce,40,1454,4198.45,1317.4
2020-03-04,29638,85,2,Organic Search,294,13857,41078.15,10464.75
2020-03-04,2887,5,3,Display,18,970,2957.3,813.6
2020-03-04,103,4,4,Email,16,941,2637.66,1317.4
2020-03-04,1244,51,5,Affiliate,184,8066,26932.97,4147.4
2020-03-04,12570,75,6,Direct,268,11602,32118.03,11877.5
2020-03-04,1707,12,7,Session Refresh,41,2762,5874.88,2661.3
2020-03-04,3848,10,9,Referring Domain,40,1675,6179.79,993.2
2020-03-05,13748,25,1,Paid Search,88,4101,11799.44,3648.3
2020-03-05,4,0,16,Paid Social,0,0,0,0
2020-03-05,358,8,17,Email Commerce,31,1533,3797.96,1885.45
2020-03-05,28275,79,2,Organic Search,267,12366,35266.55,8634.45
2020-03-05,3148,4,3,Display,16,653,2329.96,441
2020-03-05,91,1,4,Email,4,156,442.37,218.4
2020-03-05,987,28,5,Affiliate,100,3926,12799.71,1950.6
2020-03-05,10943,47,6,Direct,164,8767,26006.69,6892.25
2020-03-05,1706,14,7,Session Refresh,49,2145,6057.09,2114
2020-03-05,4007,6,9,Referring Domain,22,886,2621.17,847.2
2020-03-06,14375,29,1,Paid Search,112,4509,14543.06,3835.1
2020-03-06,8,0,16,Paid Social,0,0,0,0
2020-03-06,370,10,17,Email Commerce,33,1494,3371.84,1665.3
2020-03-06,27937,87,2,Organic Search,301,14627,45220.72,9553.25
2020-03-06,3201,5,3,Display,12,868,1989.31,524.3
2020-03-06,88,2,4,Email,6,349,823.77,409.5
2020-03-06,976,33,5,Affiliate,112,5002,15059.69,2695.8
2020-03-06,11324,38,6,Direct,145,6232,19545.39,5809.6
2020-03-06,1462,12,7,Session Refresh,43,1836,5597.92,1988.3
2020-03-06,2,0,8,Organic Social,0,0,0,0
2020-03-06,4305,4,9,Referring Domain,15,837,2413.93,1078.05
2020-03-07,15190,17,1,Paid Search,66,3253,9676.83,2704.7
2020-03-07,2,0,16,Paid Social,0,0,0,0
2020-03-07,231,2,17,Email Commerce,5,269,506.6,245.35
2020-03-07,26448,65,2,Organic Search,224,10468,32035.24,5774.8
2020-03-07,3037,1,3,Display,4,212,902.08,0
2020-03-07,44,0,4,Email,0,0,0,0
2020-03-07,932,30,5,Affiliate,106,4672,14292.3,2643.2
2020-03-07,10304,35,6,Direct,119,6006,14723.96,5539.7
2020-03-07,1481,11,7,Session Refresh,34,1703,4509.22,1254.05
2020-03-07,1,0,8,Organic Social,0,0,0,0
2020-03-07,4782,4,9,Referring Domain,11,499,1226.93,175.1
2020-03-08,14486,21,1,Paid Search,67,3435,9759.44,1500.4
2020-03-08,6,0,16,Paid Social,0,0,0,0
2020-03-08,76,3,17,Email Commerce,9,354,941.02,257.6
2020-03-08,23249,40,2,Organic Search,136,6133,20008.44,3151.55
2020-03-08,3122,0,3,Display,0,0,0,0
2020-03-08,33,1,4,Email,4,151,426.95,211.4
2020-03-08,659,21,5,Affiliate,77,3694,12438.7,2002.9
2020-03-08,9587,37,6,Direct,140,5597,16851.8,5838.9
2020-03-08,1317,5,7,Session Refresh,15,763,1613.65,789.95
2020-03-08,3648,6,9,Referring Domain,25,965,3530.91,885.15
2020-03-09,17088,33,1,Paid Search,114,5157,16602.38,2928.2
2020-03-09,6,0,16,Paid Social,0,0,0,0
2020-03-09,479,11,17,Email Commerce,42,2005,5747.9,2335.9
2020-03-09,30175,85,2,Organic Search,310,13563,42870.74,9551.75
2020-03-09,3124,8,3,Display,32,1264,4653.9,780.4
2020-03-09,92,0,4,Email,0,0,0,0
2020-03-09,995,47,5,Affiliate,161,7796,23393.61,4257.65
2020-03-09,11472,76,6,Direct,268,12965,36036.23,12467.85
2020-03-09,1686,23,7,Session Refresh,79,4309,12396.56,4116.95
2020-03-09,4618,11,9,Referring Domain,32,1375,3838.84,618.5
2020-03-10,16648,17,1,Paid Search,57,2749,8266.29,1384.7
2020-03-10,10,0,16,Paid Social,0,0,0,0
2020-03-10,394,8,17,Email Commerce,29,1217,3153.42,1493.8
2020-03-10,29122,95,2,Organic Search,338,15613,49104.43,10613.4
2020-03-10,3650,5,3,Display,18,762,3023.91,210.1
2020-03-10,104,1,4,Email,4,221,626.31,309.4
2020-03-10,940,34,5,Affiliate,113,5532,16562.81,3041.05
2020-03-10,11351,58,6,Direct,208,9302,26833.36,9538.95
2020-03-10,1584,20,7,Session Refresh,75,3328,9937.68,3506.4
2020-03-10,4372,6,9,Referring Domain,21,874,2714.57,751.6
2020-03-11,11487,18,1,Paid Search,65,3025,9738.09,2180.85
2020-03-11,5,0,16,Paid Social,0,0,0,0
2020-03-11,342,0,17,Email Commerce,0,0,0,0
2020-03-11,26305,91,2,Organic Search,329,14198,43436.7,11562.65
2020-03-11,3083,3,3,Display,10,431,1470.92,93.6
2020-03-11,86,2,4,Email,5,287,580.44,251.8
2020-03-11,993,39,5,Affiliate,134,5869,18923.38,3294.3
2020-03-11,10417,56,6,Direct,202,9281,26979.12,8502.7
2020-03-11,1542,9,7,Session Refresh,30,1586,3599.73,1652
2020-03-11,2959,3,9,Referring Domain,12,579,1928.24,530
2020-03-12,8588,21,1,Paid Search,76,3551,10306.24,3605.45
2020-03-12,4,0,16,Paid Social,0,0,0,0
2020-03-12,342,3,17,Email Commerce,12,430,1192.84,602
2020-03-12,22523,61,2,Organic Search,206,10229,29686.07,5985.85
2020-03-12,2994,3,3,Display,12,577,1789.37,644
2020-03-12,91,1,4,Email,4,169,488.96,236.6
2020-03-12,850,31,5,Affiliate,122,4585,16117.78,3132.35
2020-03-12,9669,29,6,Direct,103,4761,12548.05,4588.7
2020-03-12,1498,18,7,Session Refresh,71,2907,8650.21,3426.85
2020-03-12,2572,4,9,Referring Domain,14,543,1650.9,430
2020-03-13,8849,28,1,Paid Search,110,4596,15841.72,3486.55
2020-03-13,315,4,17,Email Commerce,14,614,1740.01,661.4
2020-03-13,22045,64,2,Organic Search,225,10154,29510.19,7789.45
2020-03-13,3047,3,3,Display,12,513,1912.12,310.2
2020-03-13,74,2,4,Email,4,177,498.16,247.8
2020-03-13,943,40,5,Affiliate,131,6352,18824.1,3670.95
2020-03-13,10050,46,6,Direct,169,7362,21784.96,7020.65
2020-03-13,1392,8,7,Session Refresh,31,1356,3828.61,1708.7
2020-03-13,2599,5,9,Referring Domain,17,1117,3569.78,650.3
2020-03-14,8462,23,1,Paid Search,83,3916,11873.84,3240.15
2020-03-14,2,0,16,Paid Social,0,0,0,0
2020-03-14,274,5,17,Email Commerce,18,803,2116.63,1036
2020-03-14,21157,54,2,Organic Search,200,9467,30186.32,7114.6
2020-03-14,2783,5,3,Display,18,915,3396.49,144
2020-03-14,62,2,4,Email,6,313,695.86,233.6
2020-03-14,1057,27,5,Affiliate,103,4157,14290.98,2719.9
2020-03-14,9053,40,6,Direct,147,6234,19708.28,4764.8
2020-03-14,1127,7,7,Session Refresh,23,1037,2148.16,839.5
2020-03-14,1,0,8,Organic Social,0,0,0,0
2020-03-14,2101,5,9,Referring Domain,18,870,2542.7,784.8
2020-03-15,8067,12,1,Paid Search,48,2213,7835.56,1647.4
2020-03-15,2,0,16,Paid Social,0,0,0,0
2020-03-15,60,1,17,Email Commerce,4,173,415.8,311.4
2020-03-15,18175,36,2,Organic Search,120,5711,16584.36,4468.55
2020-03-15,3003,0,3,Display,0,0,0,0
2020-03-15,67,0,4,Email,0,0,0,0
2020-03-15,794,21,5,Affiliate,73,3253,10633.01,1725.85
2020-03-15,8141,21,6,Direct,80,3524,10214.62,3980.9
2020-03-15,1091,9,7,Session Refresh,36,1323,3989.08,1621
2020-03-15,2039,5,9,Referring Domain,18,783,2630.28,506.8
2020-03-16,6494,14,1,Paid Search,52,2182,7120.75,1620.5
2020-03-16,1,0,16,Paid Social,0,0,0,0
2020-03-16,371,5,17,Email Commerce,17,670,1773.71,639.1
2020-03-16,19700,68,2,Organic Search,245,11791,35115.14,10267.75
2020-03-16,2588,1,3,Display,4,172,744.16,0
2020-03-16,84,1,4,Email,4,107,295.59,149.8
2020-03-16,832,28,5,Affiliate,98,4822,14724.98,2941.55
2020-03-16,9122,34,6,Direct,130,5555,16879.22,5659.9
2020-03-16,1246,12,7,Session Refresh,42,2048,5280.44,2057.5
2020-03-16,1798,2,9,Referring Domain,8,376,1231.85,376
2020-03-17,336,4,1,Paid Search,15,575,1609.73,669
2020-03-17,3,0,16,Paid Social,0,0,0,0
2020-03-17,213,3,17,Email Commerce,9,467,1052.41,490.6
2020-03-17,15051,30,2,Organic Search,119,5237,16470.87,5353.55
2020-03-17,1011,4,3,Display,16,822,2762.4,770.8
2020-03-17,81,0,4,Email,0,0,0,0
2020-03-17,654,15,5,Affiliate,47,2097,5831.49,926.75
2020-03-17,8105,34,6,Direct,120,5448,14944.64,5183.35
2020-03-17,1008,8,7,Session Refresh,31,1310,4307.48,1013.25
2020-03-17,1230,3,9,Referring Domain,10,381,1021.29,394.4
2020-03-18,400,16,1,Paid Search,54,2530,6334.04,2498.6
2020-03-18,255,3,17,Email Commerce,9,594,1318.66,662.55
2020-03-18,18308,78,2,Organic Search,273,12256,34981.76,9774.35
2020-03-18,523,0,3,Display,0,0,0,0
2020-03-18,1576,14,4,Email,54,2056,6884.4,1640.2
2020-03-18,735,12,5,Affiliate,36,1760,4726.16,1045.5
2020-03-18,9494,45,6,Direct,157,8551,23442.12,7572.5
2020-03-18,1330,4,7,Session Refresh,14,592,1570.48,479.8
2020-03-18,1230,2,9,Referring Domain,6,285,828.69,122.5
2020-03-19,490,11,1,Paid Search,39,1642,5085.1,1358.8
2020-03-19,2,0,16,Paid Social,0,0,0,0
2020-03-19,280,6,17,Email Commerce,22,788,2008.33,1003.1
2020-03-19,18155,75,2,Organic Search,283,12509,40846.84,8432
2020-03-19,304,2,3,Display,8,380,1064.64,532
2020-03-19,367,8,4,Email,27,1201,3680.55,938.8
2020-03-19,1043,23,5,Affiliate,82,3286,10921.64,1348.1
2020-03-19,9057,40,6,Direct,148,6923,19340.22,6123.2
2020-03-19,1157,15,7,Session Refresh,58,2231,6798.49,2338.6
2020-03-19,1185,7,9,Referring Domain,19,1471,2925.03,1148.8
2020-03-20,517,5,1,Paid Search,17,967,2374.11,720.6
2020-03-20,4,0,16,Paid Social,0,0,0,0
2020-03-20,275,7,17,Email Commerce,25,1221,3337.84,1510.2
2020-03-20,17462,57,2,Organic Search,206,8944,27662.27,6451.2
2020-03-20,234,0,3,Display,0,0,0,0
2020-03-20,191,2,4,Email,8,351,1166.69,313.4
2020-03-20,828,24,5,Affiliate,80,3847,11467.14,2182.15
2020-03-20,9277,33,6,Direct,110,5116,13641.19,4441.5
2020-03-20,1114,15,7,Session Refresh,41,2202,4877.58,2041.8
2020-03-20,951,1,9,Referring Domain,4,127,415.48,127
2020-03-21,488,7,1,Paid Search,25,1146,4201.49,486
2020-03-21,172,4,17,Email Commerce,14,464,1142.72,561.4
2020-03-21,16449,58,2,Organic Search,206,9618,29260.21,6176.55
2020-03-21,212,1,3,Display,4,244,997.3,60
2020-03-21,142,3,4,Email,12,515,1438.3,721
2020-03-21,582,17,5,Affiliate,61,2665,9343.34,1107.9
2020-03-21,7903,24,6,Direct,89,4154,12678.42,3149
2020-03-21,1015,11,7,Session Refresh,40,1739,5003.41,1957.3
2020-03-21,646,1,9,Referring Domain,4,183,583.94,183
2020-03-22,596,1,1,Paid Search,4,193,786.65,60
2020-03-22,1,0,16,Paid Social,0,0,0,0
2020-03-22,77,0,17,Email Commerce,0,0,0,0
2020-03-22,14081,49,2,Organic Search,177,7881,25654.61,4135.35
2020-03-22,264,1,3,Display,4,182,508.2,254.8
2020-03-22,124,2,4,Email,8,297,1094.56,169.8
2020-03-22,475,11,5,Affiliate,37,1585,5007.56,713
2020-03-22,7412,17,6,Direct,60,2459,7525.16,1757.3
2020-03-22,762,4,7,Session Refresh,13,472,1190.76,586.25
2020-03-22,478,0,9,Referring Domain,0,0,0,0
2020-03-23,855,3,1,Paid Search,12,509,1715.17,444.4
2020-03-23,1,0,16,Paid Social,0,0,0,0
2020-03-23,352,4,17,Email Commerce,16,689,1948.08,964.6
2020-03-23,18119,80,2,Organic Search,265,13226,37283.19,8418.6
2020-03-23,245,1,3,Display,2,160,353.89,0
2020-03-23,1010,12,4,Email,46,1836,6880.99,675.4
2020-03-23,663,21,5,Affiliate,79,3434,11631.67,1680.9
2020-03-23,8797,41,6,Direct,145,5785,16044.67,6086.75
2020-03-23,1062,9,7,Session Refresh,33,1319,4076.94,1140.8
2020-03-23,847,3,9,Referring Domain,10,467,1405.64,289.6
2020-03-24,736,0,1,Paid Search,0,0,0,0
2020-03-24,1,0,16,Paid Social,0,0,0,0
2020-03-24,233,2,17,Email Commerce,8,414,1149.26,579.6
2020-03-24,17011,84,2,Organic Search,304,14268,43590.1,10551.7
2020-03-24,209,0,3,Display,0,0,0,0
2020-03-24,286,4,4,Email,16,669,2488.2,357.8
2020-03-24,608,15,5,Affiliate,53,2304,8067,930.2
2020-03-24,8395,40,6,Direct,141,6959,19715.79,6424.75
2020-03-24,973,5,7,Session Refresh,17,586,1746.44,437.6
2020-03-24,860,3,9,Referring Domain,12,399,1394.93,324
2020-03-25,505,7,1,Paid Search,30,1377,5317.36,933.4
2020-03-25,274,9,17,Email Commerce,36,1456,3863.35,2178.8
2020-03-25,17332,73,2,Organic Search,255,11382,34269.93,7907.3
2020-03-25,156,1,3,Display,4,92,334.95,60
2020-03-25,186,10,4,Email,40,1534,5065.42,1438.8
2020-03-25,570,17,5,Affiliate,62,2721,8931.09,1273.35
2020-03-25,8461,41,6,Direct,158,6517,20699.9,6220.9
2020-03-25,1035,8,7,Session Refresh,27,1341,3458.84,1320.8
2020-03-25,797,1,9,Referring Domain,4,229,725.41,229
2020-03-26,506,14,1,Paid Search,48,2351,6897.44,1751.75
2020-03-26,2,0,16,Paid Social,0,0,0,0
2020-03-26,219,2,17,Email Commerce,5,607,1107.82,563.15
2020-03-26,17650,79,2,Organic Search,289,12330,38733.61,7760.2
2020-03-26,136,0,3,Display,0,0,0,0
2020-03-26,135,8,4,Email,30,1182,3588.45,1196.2
2020-03-26,643,17,5,Affiliate,61,2419,7809.03,1527
2020-03-26,8410,40,6,Direct,135,6869,18234.74,6010.5
2020-03-26,1030,12,7,Session Refresh,42,1430,4136.1,1408.15
2020-03-26,831,3,9,Referring Domain,12,547,1915.39,414
2020-03-27,505,6,1,Paid Search,19,1035,2661.47,926.05
2020-03-27,5,0,16,Paid Social,0,0,0,0
2020-03-27,274,3,17,Email Commerce,10,451,1039.24,515.9
2020-03-27,18064,88,2,Organic Search,309,13822,42597.07,9363.5
2020-03-27,131,0,3,Display,0,0,0,0
2020-03-27,142,3,4,Email,12,516,1733.47,467.4
2020-03-27,645,24,5,Affiliate,84,4014,13936.34,1568.1
2020-03-27,9084,38,6,Direct,136,6053,17176.11,5942.55
2020-03-27,1190,6,7,Session Refresh,21,1503,3978.17,1975.05
2020-03-27,842,3,9,Referring Domain,12,557,1915.42,453.8
2020-03-28,439,1,1,Paid Search,4,177,501.62,247.8
2020-03-28,2,0,16,Paid Social,0,0,0,0
2020-03-28,173,1,17,Email Commerce,1,125,88.93,43.75
2020-03-28,17252,60,2,Organic Search,208,9928,31073.31,6319.8
2020-03-28,99,0,3,Display,0,0,0,0
2020-03-28,134,2,4,Email,8,316,1067.13,284
2020-03-28,578,15,5,Affiliate,50,2642,7711.03,976.2
2020-03-28,7896,22,6,Direct,77,3444,9340.6,3178.4
2020-03-28,987,3,7,Session Refresh,9,497,1596.44,250.4
2020-03-28,590,2,9,Referring Domain,8,541,1894.19,431
2020-03-29,459,3,1,Paid Search,9,507,1309.44,120
2020-03-29,1,0,16,Paid Social,0,0,0,0
2020-03-29,17,0,17,Email Commerce,0,0,0,0
2020-03-29,15285,40,2,Organic Search,142,6256,21078.33,3230.85
2020-03-29,103,0,3,Display,0,0,0,0
2020-03-29,97,3,4,Email,12,440,1347.87,516.4
2020-03-29,461,15,5,Affiliate,49,2330,6825.89,1029.7
2020-03-29,7429,21,6,Direct,77,4184,12481.97,4125.2
2020-03-29,1039,8,7,Session Refresh,30,1318,3771.41,1576.1
2020-03-29,467,3,9,Referring Domain,10,707,1966.26,194.6
2020-03-30,625,6,1,Paid Search,19,1090,3094.15,551.95
2020-03-30,2,0,16,Paid Social,0,0,0,0
2020-03-30,300,3,17,Email Commerce,12,493,1370.11,690.2
2020-03-30,19713,86,2,Organic Search,296,14248,41561.86,9465.8
2020-03-30,128,0,3,Display,0,0,0,0
2020-03-30,132,4,4,Email,16,836,2365.25,390
2020-03-30,622,23,5,Affiliate,76,3671,11291.85,2001.4
2020-03-30,8807,41,6,Direct,147,7156,20598.69,5445.6
2020-03-30,1259,14,7,Session Refresh,45,2161,5767.48,2055.85
2020-03-30,860,3,9,Referring Domain,12,400,1339.98,380
2020-03-31,606,5,1,Paid Search,20,751,2442.63,715.8
2020-03-31,3,0,16,Paid Social,0,0,0,0
2020-03-31,283,5,17,Email Commerce,18,977,3071.19,783.1
2020-03-31,18353,95,2,Organic Search,346,14953,48247.47,10772.1
2020-03-31,114,1,3,Display,4,186,533.19,260.4
2020-03-31,131,8,4,Email,29,1493,4473,1441.95
2020-03-31,635,23,5,Affiliate,87,3462,12222.45,1978.1
2020-03-31,8671,34,6,Direct,129,6540,19021.26,5402.2
2020-03-31,1138,3,7,Session Refresh,12,504,1693.25,441.4
2020-03-31,910,7,9,Referring Domain,27,1464,4719.14,1442.05
2020-04-01,515,7,1,Paid Search,21,1488,3259.02,970.7
2020-04-01,1,0,16,Paid Social,0,0,0,0
2020-04-01,222,4,17,Email Commerce,16,665,2019.32,764.4
2020-04-01,18705,62,2,Organic Search,235,10610,31508.1,8069.2
2020-04-01,128,0,3,Display,0,0,0,0
2020-04-01,98,0,4,Email,0,0,0,0
2020-04-01,604,20,5,Affiliate,78,2953,10103.68,2365.1
2020-04-01,8783,34,6,Direct,129,5735,17492.7,5946.25
2020-04-01,1037,10,7,Session Refresh,29,1677,4147.93,1602.1
2020-04-01,824,3,9,Referring Domain,16,685,4599.21,230
2020-04-02,597,12,1,Paid Search,47,1697,5313.9,1621.85
2020-04-02,266,5,17,Email Commerce,20,617,1770.97,827.8
2020-04-02,18925,74,2,Organic Search,273,12730,36870.21,11970.1
2020-04-02,115,0,3,Display,0,0,0,0
2020-04-02,988,13,4,Email,49,1945,6506.83,1570.1
2020-04-02,640,20,5,Affiliate,78,2680,8706.43,2422.6
2020-04-02,8214,27,6,Direct,98,3928,11278.56,4042.4
2020-04-02,1130,5,7,Session Refresh,18,891,2526.18,772.4
2020-04-02,858,3,9,Referring Domain,10,342,924.65,262.5
2020-04-03,345,4,1,Paid Search,14,520,1432.35,418.3
2020-04-03,232,7,17,Email Commerce,26,1478,4265.91,1639.7
2020-04-03,19286,98,2,Organic Search,355,15346,46864.65,11546.1
2020-04-03,116,0,3,Display,0,0,0,0
2020-04-03,235,6,4,Email,24,1021,3118.18,1200.2
2020-04-03,609,21,5,Affiliate,84,3179,10716.07,2858.2
2020-04-03,8637,34,6,Direct,125,5535,16044.52,4947.25
2020-04-03,1056,9,7,Session Refresh,34,1493,4445.76,1339.8
2020-04-03,800,1,9,Referring Domain,6,169,718.42,354.9
2020-04-04,110,2,1,Paid Search,8,555,2046.61,352
2020-04-04,181,2,17,Email Commerce,8,307,992.41,321.2
2020-04-04,17979,57,2,Organic Search,213,8015,25926.21,5709.45
2020-04-04,102,0,3,Display,0,0,0,0
2020-04-04,124,3,4,Email,12,708,1604.25,391.8
2020-04-04,468,14,5,Affiliate,49,2108,6090.97,1269
2020-04-04,7474,27,6,Direct,93,3975,10851,3008.8
2020-04-04,979,8,7,Session Refresh,30,1496,3995.75,1345.7
2020-04-04,578,4,9,Referring Domain,16,857,3006.01,675
2020-04-05,80,0,1,Paid Search,0,0,0,0
2020-04-05,35,0,17,Email Commerce,0,0,0,0
2020-04-05,15418,51,2,Organic Search,189,7627,23781.79,5040.6
2020-04-05,106,1,3,Display,4,145,405.75,203
2020-04-05,121,4,4,Email,14,621,1784.49,517.2
2020-04-05,480,13,5,Affiliate,46,1997,6452.47,1025.8
2020-04-05,7074,20,6,Direct,75,3397,10161.04,3606.5
2020-04-05,926,7,7,Session Refresh,28,836,2637.6,889.2
2020-04-05,475,2,9,Referring Domain,8,333,1229.39,200
2020-04-06,118,3,1,Paid Search,12,361,1161.87,381.4
2020-04-06,2,0,16,Paid Social,0,0,0,0
2020-04-06,345,4,17,Email Commerce,14,1555,2833.12,1240.3
2020-04-06,20375,90,2,Organic Search,318,14566,43009.74,11767
2020-04-06,104,0,3,Display,0,0,0,0
2020-04-06,121,4,4,Email,13,530,1309.97,402.15
2020-04-06,550,23,5,Affiliate,86,3060,10065.76,2199.4
2020-04-06,8584,49,6,Direct,164,8280,23863.07,6453.85
2020-04-06,1046,9,7,Session Refresh,36,1480,4546.99,1717.6
2020-04-06,795,0,9,Referring Domain,0,0,0,0
2020-04-07,137,3,1,Paid Search,12,519,1471.29,668.9
2020-04-07,2,0,16,Paid Social,0,0,0,0
2020-04-07,226,4,17,Email Commerce,14,445,1337.74,359.7
2020-04-07,19044,84,2,Organic Search,301,12904,38866.55,10125.25
2020-04-07,108,0,3,Display,0,0,0,0
2020-04-07,152,0,4,Email,0,0,0,0
2020-04-07,561,29,5,Affiliate,108,4253,13243.83,2728.35
2020-04-07,8257,30,6,Direct,112,4413,12850.27,4789.8
2020-04-07,1137,12,7,Session Refresh,41,1956,5534.37,1691.9
2020-04-07,859,5,9,Referring Domain,17,663,1850.31,487
2020-04-08,128,4,1,Paid Search,16,904,2345.88,940.6
2020-04-08,259,6,17,Email Commerce,24,961,2598.08,1140.8
2020-04-08,19299,85,2,Organic Search,310,13607,40463.05,10856.85
2020-04-08,103,0,3,Display,0,0,0,0
2020-04-08,111,1,4,Email,4,159,588.88,100
2020-04-08,609,21,5,Affiliate,68,3196,8177.87,1830.8
2020-04-08,8528,51,6,Direct,179,9176,25771.29,8401.9
